	label
11395	8
11396	8
11397	8
11398	8
11399	8
11400	8
11401	8
11402	8
11403	8
11404	8
11405	8
11406	8
11407	8
11408	8
11409	8
11410	8
11411	8
11412	8
11413	8
11414	8
11415	8
11416	8
11417	8
11418	8
11419	8
11420	8
11421	8
11422	8
11423	8
11424	8
11425	8
11426	8
11427	8
11428	8
11429	8
11430	8
11431	8
11432	8
11433	8
11434	8
11435	8
11436	8
11437	8
11438	8
11439	8
11440	8
11441	8
11442	8
11443	8
11444	8
11445	8
11446	8
11447	8
11448	8
11449	8
11450	8
11451	8
11452	8
11453	8
11454	8
11455	8
11456	8
11457	8
11458	8
11459	8
11460	8
11461	8
11462	8
11463	8
11464	8
11465	8
11466	8
11467	8
11468	8
11469	8
11470	8
11471	8
11472	8
11473	8
11474	8
11475	8
11476	8
11477	8
11478	8
11479	8
11480	8
11481	8
11482	8
11483	8
11484	8
11485	8
11486	8
11487	8
11488	8
11489	8
11490	8
11491	8
11492	8
11493	8
11494	8
11495	8
11496	8
11497	8
11498	8
11499	8
11500	8
11501	8
11502	8
11503	8
11504	8
11505	8
11506	8
11507	8
11508	8
11509	8
11510	8
11511	8
11512	8
11513	8
11514	8
11515	8
11516	8
11517	8
11518	8
11519	8
11520	8
11521	8
11522	8
11523	8
11524	8
11525	8
11526	8
11527	8
11528	8
11529	8
11530	8
11531	8
11532	8
11533	8
11534	8
11535	8
11536	8
11537	8
11538	8
11539	8
11540	8
11541	8
11542	8
11543	8
11544	8
11545	8
11546	8
11547	8
11548	8
11549	8
11550	8
11551	8
11552	8
11553	8
11554	8
11555	8
11556	8
11557	8
11558	8
11559	8
11560	8
11561	8
11562	8
11563	8
11564	8
11565	8
11566	8
11567	8
11568	8
11569	8
11570	8
11571	8
11572	8
11573	8
11574	8
11575	8
11576	8
11577	8
11578	8
11579	8
11580	8
11581	8
11582	8
11583	8
11584	8
11585	8
11586	8
11587	8
11588	8
11589	8
11590	8
11591	8
11592	8
11593	8
11594	8
11595	8
11596	8
11597	8
11598	8
11599	8
11600	8
11601	8
11602	8
11603	8
11604	8
11605	8
11606	8
11607	8
11608	8
11609	8
11610	8
11611	8
11612	8
11613	8
11614	8
11615	8
11616	8
11617	8
11618	8
11619	8
11620	8
11621	8
11622	8
11623	8
11624	8
11625	8
11626	8
11627	8
11628	8
11629	8
11630	8
11631	8
11632	8
11633	8
11634	8
11635	8
11636	8
11637	8
11638	8
11639	8
11640	8
11641	8
11642	8
11643	8
11644	8
11645	8
11646	8
11647	8
11648	8
11649	8
11650	8
11651	8
11652	8
11653	8
11654	8
11655	8
11656	8
11657	8
11658	8
11659	8
11660	8
11661	8
11662	8
11663	8
11664	8
11665	8
11666	8
11667	8
11668	8
11669	8
11670	8
11671	8
11672	8
11673	8
11674	8
11675	8
11676	8
11677	8
11678	8
11679	8
11680	8
11681	8
11682	8
11683	8
11684	8
11685	8
11686	8
11687	8
11688	8
11689	8
11690	8
11691	8
11692	8
11693	8
11694	8
11695	8
11696	8
11697	8
11698	8
11699	8
11700	8
11701	8
11702	8
11703	8
11704	8
11705	8
11706	8
11707	8
11708	8
11709	8
11710	8
11711	8
11712	8
11713	8
11714	8
11715	8
11716	8
11717	8
11718	8
11719	8
11720	8
11721	8
11722	8
11723	8
11724	8
11725	8
11726	8
11727	8
11728	8
11729	8
11730	8
11731	8
11732	8
11733	8
11734	8
11735	8
11736	8
11737	8
11738	8
11739	8
11740	8
11741	8
11742	8
11743	8
11744	8
11745	8
11746	8
11747	8
11748	8
11749	8
11750	8
11751	8
11752	8
11753	8
11754	8
11755	8
11756	8
11757	8
11758	8
11759	8
11760	8
11761	8
11762	8
11763	8
11764	8
11765	8
11766	8
11767	8
11768	8
11769	8
11770	8
11771	8
11772	8
11773	8
11774	8
11775	8
11776	8
11777	8
11778	8
11779	8
11780	8
11781	8
11782	8
11783	8
11784	8
11785	8
11786	8
11787	8
11788	8
11789	8
11790	8
11791	8
11792	8
11793	8
11794	8
11795	8
11796	8
11797	8
11798	8
11799	8
11800	8
11801	8
11802	8
11803	8
11804	8
11805	8
11806	8
11807	8
11808	8
11809	8
11810	8
11811	8
11812	8
11813	8
11814	8
11815	8
11816	8
11817	8
11818	8
11819	8
11820	8
11821	8
11822	8
11823	8
11824	8
11825	8
11826	8
11827	8
11828	8
11829	8
11830	8
11831	8
11832	8
11833	8
11834	8
11835	8
11836	8
11837	8
11838	8
11839	8
11840	8
11841	8
11842	8
11843	8
11844	8
11845	8
11846	8
11847	8
11848	8
11849	8
11850	8
11851	8
11852	8
11853	8
11854	8
11855	8
11856	8
11857	8
11858	8
11859	8
11860	8
11861	8
11862	8
11863	8
11864	8
11865	8
11866	8
11867	8
11868	8
11869	8
11870	8
11871	8
11872	8
11873	8
11874	8
11875	8
11876	8
11877	8
11878	8
11879	8
11880	8
11881	8
11882	8
11883	8
11884	8
11885	8
11886	8
11887	8
11888	8
11889	8
11890	8
11891	8
11892	8
11893	8
11894	8
11895	8
11896	8
11897	8
11898	8
11899	8
11900	8
11901	8
11902	8
11903	8
11904	8
11905	8
11906	8
11907	8
11908	8
11909	8
11910	8
11911	8
11912	8
11913	8
11914	8
11915	8
11916	8
11917	8
11918	8
11919	8
11920	8
11921	8
11922	8
11923	8
11924	8
11925	8
11926	8
11927	8
11928	8
11929	8
11930	8
11931	8
11932	8
11933	8
11934	8
11935	8
11936	8
11937	8
11938	8
11939	8
11940	8
11941	8
11942	8
11943	8
11944	8
11945	8
11946	8
11947	8
11948	8
11949	8
11950	8
11951	8
11952	8
11953	8
11954	8
11955	8
11956	8
11957	8
11958	8
11959	8
11960	8
11961	8
11962	8
11963	8
11964	8
11965	8
11966	8
11967	8
11968	8
11969	8
11970	8
11971	8
11972	8
11973	8
11974	8
11975	8
11976	8
11977	8
11978	8
